algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
JADE,img9.png,kapur,11,31.694896727350883,0.26755573086088763,0.899641104992122,0.005564864384508271,0.9986458220908653,8.666132639741406e-05,0.7268929930559049,30
JADE,img9.png,kapur,12,32.52537464283183,0.29219936099839044,0.9094605850920665,0.0038655348935739144,0.9988818951791317,7.649350260610096e-05,0.7639081179940452,30
JADE,img9.png,otsu,3,22.84470562358019,0.0,0.7401225695681358,0.0,0.9896151998640692,0.0,0.3975084332594027,30
JADE,img9.png,otsu,5,26.974316519362212,0.00721682974351803,0.8303027943042941,0.0012450274920289333,0.9959882560919957,6.685773247466246e-06,0.45450115560088306,30
JADE,img9.png,otsu,7,29.52720662365026,0.032647989487423486,0.8708286150194304,0.0015544734676365417,0.9977720913003975,1.6715505136632845e-05,0.5154540166646863,30
JADE,img9.png,otsu,9,31.616466095939163,0.06830133955146392,0.8995616719572925,0.0016816933029110102,0.9986240673099473,2.1668852344602768e-05,0.5764857986165831,30
JADE,img9.png,otsu,11,33.12623505141127,0.11720501029869781,0.9188489431794188,0.001696362407216253,0.9990287422763788,2.6456636767703733e-05,0.6409441388367365,30
JADE,img9.png,otsu,12,33.74825835708715,0.0985199293128483,0.9256445625862904,0.0014050111841684616,0.9991587315766886,1.9247848232765142e-05,0.6687481944759687,30
JADE,img9.png,tsallis,3,20.35665690786026,0.0,0.7553158493841818,0.0,0.9815774967916604,0.0,0.42038348205387593,30
JADE,img9.png,tsallis,5,22.58995525739274,0.17951425783538685,0.8136970237473639,0.0011853426544351463,0.988977784382934,0.0004572485949311382,0.4833389554638415,30
JADE,img9.png,tsallis,7,24.42044787568353,0.3412916540617436,0.8599602428897654,0.002799950008515055,0.99275390321821,0.0005658246334014908,0.5462066638671482,30
JADE,img9.png,tsallis,9,26.179662382630127,0.7521275453188343,0.883087747118697,0.003431010876288493,0.9951116258824337,0.000852393024974407,0.6086578401659305,30
JADE,img9.png,tsallis,11,27.790274921883945,0.9057173793870619,0.9007922594980868,0.0038641565826927275,0.9966056756361392,0.000705665322193925,0.6723029221408069,30
JADE,img9.png,tsallis,12,28.396748520485126,1.2217608065957672,0.9091639541300757,0.004638674227545995,0.9969986637274724,0.0008295992200444179,0.7055494444134335,30
LADE,img1.png,kapur,3,21.748152775697232,0.007984938924225315,0.7768176563999858,0.0003223934584794694,0.9866302277564872,2.4277350478315076e-05,0.3382333263832455,30
LADE,img1.png,kapur,5,23.515878011982068,0.3014320647602366,0.8500595659745741,0.003240087201745271,0.9910804305136983,0.0006288165757847887,0.41651761659110587,30
