algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
JADE,IMG-0016-00010.png,kapur,9,33.86583471429048,0.2240877575629944,0.9469409902570527,0.0015309118179266503,0.9991786945193257,4.36630173244664e-05,1.644687465314443,30
JADE,IMG-0016-00010.png,kapur,11,35.34329484312607,0.24679004167871413,0.9576619875407244,0.002769121559476252,0.9994158014950846,3.34282618639824e-05,1.544888886048769,30
JADE,IMG-0016-00010.png,kapur,12,35.93808976486447,0.43051580094780717,0.961700494198524,0.003041019364589554,0.9994889754887716,5.26353155343213e-05,1.60391518479834,30
JADE,IMG-0016-00010.png,otsu,3,27.298550003587163,0.0,0.8180090143646701,0.0,0.9962757367048404,0.0,0.6899466415789599,30
JADE,IMG-0016-00010.png,otsu,5,30.698107192631333,0.010369642111430958,0.9164212384056803,0.024288280241541765,0.998302122722952,4.127449303851967e-06,0.7994928332433725,30
JADE,IMG-0016-00010.png,otsu,7,32.96085880345841,0.03025218825745782,0.9451538197578039,0.0010835947795231787,0.9989903443159156,6.943947165453994e-06,0.9151323625119403,30
JADE,IMG-0016-00010.png,otsu,9,34.822687484432514,0.0769417004089606,0.9576035181423319,0.0016370858649258845,0.9993426029052266,1.1702283228147669e-05,1.0005039944158247,30
JADE,IMG-0016-00010.png,otsu,11,36.304474048590336,0.11229281560769035,0.9665449423036999,0.0016922551649996027,0.9995327338745452,1.2135404769479602e-05,1.104083841643296,30
JADE,IMG-0016-00010.png,otsu,12,36.90399366060135,0.09519807611056075,0.9702444428555681,0.0015632700200153434,0.9995931783057661,8.908933743347972e-06,1.6190793860238046,30
JADE,IMG-0016-00010.png,tsallis,3,19.44037390286223,0.0,0.30046233462434,0.0,0.9772503235845188,0.0,0.7783566680193569,30
JADE,IMG-0016-00010.png,tsallis,5,22.68519017295271,0.27535323042776705,0.38668428452924686,0.004560608505714257,0.9892054991600624,0.0006842368721513384,0.9060212972729157,30
JADE,IMG-0016-00010.png,tsallis,7,24.51473952974433,0.37021765031113624,0.4444832242832871,0.012094680165717025,0.9929054269994719,0.0006124335221520845,1.0168674999382348,30
JADE,IMG-0016-00010.png,tsallis,9,25.799433852355744,0.9793921299373596,0.4972658782134547,0.041121626401459464,0.9946173094541663,0.001121055912952188,1.1026353820227086,30
JADE,IMG-0016-00010.png,tsallis,11,29.80859256700565,2.452899732243193,0.6970630826752685,0.12454368911272766,0.9975793802905295,0.0013234235716794546,1.2182741834549233,30
JADE,IMG-0016-00010.png,tsallis,12,32.520360707176124,1.9925749664879289,0.8257318042918791,0.09547903125531122,0.998744419928313,0.0007112119803283735,1.3066562250023708,30
JADE,IMG-0017-00010.png,kapur,3,27.107718408368765,0.0,0.9066872903801994,0.0,0.9961080039546224,0.0,0.7937607306210945,30
JADE,IMG-0017-00010.png,kapur,5,30.64451964508843,0.07447283266274837,0.9441777225322288,0.0007385679114999926,0.9982764962949386,2.9564461704493455e-05,0.9132889735512435,30
JADE,IMG-0017-00010.png,kapur,7,33.181624119806735,0.10649726746799439,0.9644715289421203,0.0018815837180996557,0.9990391284502343,2.3617370027650906e-05,1.0283432875449459,30
JADE,IMG-0017-00010.png,kapur,9,35.3004611868447,0.21250761067340213,0.9759556224795845,0.0011453982234356733,0.9994098896383021,2.929592367081977e-05,1.154976172116585,30
JADE,IMG-0017-00010.png,kapur,11,36.89381003120024,0.26509342398840285,0.9830758284627599,0.000920394573581196,0.999591072008252,2.5176109932817072e-05,1.2668307111676163,30
JADE,IMG-0017-00010.png,kapur,12,37.59237811898284,0.2362938203973062,0.9851884138443049,0.0010652442198844957,0.999652014390012,1.927440015286289e-05,1.3214230166204894,30
JADE,IMG-0017-00010.png,otsu,3,28.49306420517327,0.0,0.9262033622342448,0.0,0.997174941265888,0.0,0.7324509014065067,30
